time,tst-15.1,tst-15.2,tst-15.3,tst-15.4,tst-15.5,tst-15.6,tst-15.7,tst-15.8,tst-15.9,tst-15.10,tst-15.11,tst-15.12,tst-15.13,tst-15.14
3407,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3408,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3409,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3410,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3411,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3412,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3413,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.00679764,0.015411135,0.017618378
3414,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411135,0.017618378
3415,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411135,0.017618378
3416,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411135,0.017618378
3417,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411135,0.017618378
3418,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618378
3419,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618378
3420,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618378
3421,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3422,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3423,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3424,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3425,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3426,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3427,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3428,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3429,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3430,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3431,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3432,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3433,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3434,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3435,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3436,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3437,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3438,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3439,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3440,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3441,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3442,0.000416886,0.000434393,0.000547891,0.000588482,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3443,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3444,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411136,0.017618379
3445,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3446,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3447,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3448,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3449,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3450,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3451,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3452,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3453,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3454,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3455,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3456,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3457,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3458,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3459,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3460,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3461,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3462,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3463,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3464,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3465,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3466,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3467,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3468,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.01761838
3469,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.017618381
3470,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.017618381
3471,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411137,0.017618381
3472,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3473,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3474,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3475,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3476,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3477,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3478,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3479,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3480,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3481,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3482,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3483,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3484,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3485,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3486,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3487,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3488,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3489,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3490,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3491,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3492,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3493,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618381
3494,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618382
3495,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618382
3496,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618382
3497,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618382
3498,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618382
3499,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411138,0.017618382
3500,0.000416886,0.000434393,0.000547891,0.000588481,0.000758104,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411139,0.017618382
3501,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411139,0.017618382
3502,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411139,0.017618382
3503,0.000416886,0.000434393,0.000547891,0.000588481,0.000758104,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411139,0.017618382
3504,0.000416886,0.000434393,0.000547891,0.000588481,0.000758104,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411139,0.017618382
3505,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411139,0.017618382
3506,0.000416886,0.000434393,0.000547891,0.000588481,0.000758105,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411139,0.017618382
3507,0.000416886,0.000434393,0.000547891,0.000588481,0.000758104,0.000836407,0.001069929,0.001200115,0.001500664,0.001697778,0.001697778,0.006797641,0.015411139,0.017618382
